generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
421,0,0,3399,1922,305,0,0,0,,2285,1456,4177,0,7109,92,73,4200,195,0,13398,3838,,13361,31684,31832,15,41.82
421,0,0,3732,1996,308,0,0,0,,2243,1473,4423,0,7108,91,73,3351,193,0,13303,3020,,13243,31637,31795,16.99,42.81
464,0,0,3929,2085,313,0,0,0,,1158,1510,5674,0,7108,86,74,1758,192,0,12374,1716,,12712,31921,32127,24.5,49.71
487,0,0,4392,2169,308,0,0,0,,105,1594,6785,0,7108,84,81,797,190,0,11979,772,,11855,34483,34938,30.69,48.46
492,0,0,4102,2136,311,0,0,0,,0,1601,7080,0,7108,86,82,666,193,0,11857,530,,11895,35570,36245,31,48.17
493,0,0,3385,2000,318,0,0,0,,0,1591,7208,0,7109,94,81,577,201,0,11664,462,,11678,34897,35313,28.75,43.48
497,0,0,3266,1975,321,0,0,0,,0,1564,7088,0,7109,94,80,496,203,0,11086,412,,11283,32392,32839,28,42.25
491,0,0,3316,1962,316,0,0,0,,81,1524,6016,0,7108,94,74,299,204,0,10542,381,,10571,29466,29816,24.13,41.01
421,0,0,4254,1623,334,0,0,0,,0,1752,7218,0,7099,54,85,659,144,0,1946,569,,2034,26933,26897,34.15,32.45
421,0,0,4062,1501,332,0,0,0,,2,1746,6818,0,7100,53,84,657,141,0,1567,520,,1631,25042,25029,31.08,28.54
422,0,0,4018,1569,318,0,0,0,,278,1733,6082,0,7103,54,85,653,141,0,1285,503,,1401,23638,23563,29.5,24.16
421,0,0,4076,1611,314,0,0,0,,801,1726,5966,0,7102,54,83,654,138,0,1164,485,,1197,22861,22858,29,25.36
424,0,0,3967,1587,307,0,0,0,,893,1711,5643,0,7103,54,84,595,140,0,1237,494,,1252,22481,22426,28.04,23.93
423,0,0,3945,1606,302,0,0,0,,899,1702,5552,0,7104,53,84,438,140,0,1472,320,,1441,22234,22230,28.3,28.67
420,0,0,4382,1526,285,0,0,0,,772,1711,5497,0,7104,53,84,234,140,0,1679,214,,1707,22760,22885,28.78,32.66
422,0,0,4327,1477,281,0,0,0,,184,1724,5678,0,7105,54,85,128,138,0,1784,180,,1817,23525,24204,27.5,40.16
422,0,0,3991,1360,283,0,0,0,,7,1777,5672,0,7104,53,83,413,139,0,2038,536,,1952,24809,25201,28,45.12
426,0,0,3922,1367,285,0,0,0,,0,1773,6617,0,7104,55,84,1806,137,0,2314,1778,,2318,27713,27743,29.81,45.5
428,0,0,3717,1334,285,0,0,0,,0,1772,6456,0,7103,53,85,3903,135,0,2543,3186,,2471,29479,29463,30,47.12
426,0,0,3543,1384,283,0,0,0,,0,1754,6093,0,7103,50,85,4732,137,0,3338,4145,,3176,29829,29850,28.5,47.09
424,0,0,3356,1287,284,0,0,0,,150,1761,5217,0,7104,51,86,4915,136,0,4456,4620,,4178,29463,29545,27.02,47.26
421,0,0,3334,1106,283,0,0,0,,251,1761,4547,0,7104,53,86,4755,136,0,5599,4699,,5383,29109,29113,27.5,47.83
422,0,0,3364,940,283,0,0,0,,964,1736,4145,0,7104,54,80,4475,134,0,6337,4407,,6346,28154,28461,24,46
414,0,0,3283,917,282,0,0,0,,1130,1734,3904,0,7102,53,80,4278,137,0,6741,4150,,6817,26794,27189,21.02,46.13
416,0,0,3262,954,284,0,0,0,,1636,1738,4166,0,7099,53,81,3708,138,0,6985,3724,,7015,26022,26218,19,47.55
413,0,0,3410,1026,279,0,0,0,,1500,1750,4482,0,7099,54,79,2965,138,0,7032,3130,,7086,25513,25852,20.12,48.43
414,0,0,3355,1095,277,0,0,0,,1070,1739,4381,0,7096,54,81,2351,137,0,7081,2287,,6941,25422,25716,23.41,55.66
416,0,0,3385,1022,280,0,0,0,,504,1745,4639,0,7094,53,87,1413,133,0,7343,1233,,7140,26171,26057,28.2,57.87
417,0,0,3484,1060,288,0,0,0,,325,1744,5667,0,7094,54,86,705,131,0,7481,617,,7500,27508,27569,30.43,60.92
419,0,0,3480,1321,292,0,0,0,,135,1761,6514,0,7093,53,87,379,130,0,7661,367,,7571,29992,29516,30.1,57.46
410,0,0,3506,1221,292,0,0,0,,167,1740,5075,0,7098,53,78,262,130,0,7843,293,,7876,28689,28237,26.79,48.7
413,0,0,3719,1202,292,0,0,0,,537,1730,4803,0,7099,53,75,210,130,0,8182,249,,7965,26979,27169,23.14,45.63
244,0,0,3619,1030,205,0,0,0,,749,1433,4095,0,5086,12,66,710,236,0,8800,654,,8840,22827,22250,21.9,44.49
233,0,0,3553,1053,206,0,0,0,,1136,1313,3832,0,5087,12,66,707,235,0,8549,620,,8620,21397,20732,17.69,39.99
231,0,0,3309,974,206,0,0,0,,1489,1328,3471,0,5087,12,64,706,233,0,8400,580,,8390,20423,19880,15.89,37.2
231,0,0,3287,905,205,0,0,0,,1842,1328,3386,0,5086,12,63,704,233,0,8204,590,,8250,19889,19558,15.25,36.94
232,0,0,3288,940,206,0,0,0,,2038,1322,3379,0,5088,13,62,701,234,0,7993,601,,8040,19678,19513,15.25,36.86
230,0,0,3426,1001,205,0,0,0,,1968,1317,3431,0,5088,12,63,646,233,0,8036,565,,7947,20174,20115,16.56,37.47
237,0,0,3489,1143,197,0,0,0,,734,1310,3989,0,5087,10,64,467,243,0,7860,412,,7942,22127,22171,20.71,40.94
244,0,0,3504,1162,197,0,0,0,,594,1328,3902,0,5088,10,65,339,232,0,7559,353,,7586,23510,23673,20,44.86
254,0,0,3563,1129,251,0,0,0,,502,1396,4810,0,5086,15,77,1133,253,0,6856,1030,,7150,25041,25535,25,46.35
254,0,0,3510,1054,270,0,0,0,,168,1452,5241,0,5086,17,80,3333,252,0,5924,3153,,6065,26760,27256,27.19,47.69
253,0,0,3124,1063,273,0,0,0,,0,1485,5796,0,5085,18,82,4821,247,0,5437,4422,,5440,27846,28237,29.85,49.79
250,0,0,3179,1293,274,0,0,0,,0,1475,6157,0,5085,21,81,5314,251,0,4913,4926,,4998,28177,28633,29.7,48.94
254,0,0,3052,1237,270,0,0,0,,0,1467,6210,0,5086,23,83,5633,256,0,4621,5308,,4604,28322,28688,28.84,49.11
252,0,0,3026,1250,277,0,0,0,,0,1452,6262,0,5085,24,82,5775,238,0,4470,5836,,4460,28154,28642,28.53,48.93
252,0,0,3110,1177,273,0,0,0,,0,1430,5521,0,5084,25,81,5792,246,0,4530,5826,,4599,27445,27799,27.03,48.1
257,0,0,2997,1005,274,0,0,0,,86,1443,5012,0,5083,25,80,5654,249,0,4742,5672,,4689,26476,26950,25.72,47.34
273,0,0,3005,962,267,0,0,0,,457,1452,4964,0,5081,23,75,5409,253,0,5378,5359,,5208,25780,26572,26.94,47.75
274,0,0,3036,978,270,0,0,0,,582,1478,4857,0,5082,23,73,4996,238,0,5632,4824,,5721,25372,26458,29.06,48.55
279,0,0,3216,991,271,0,0,0,,507,1476,4788,0,5081,24,74,4349,247,0,5896,4188,,5899,25241,26153,30.01,52.4
274,0,0,3429,1044,273,0,0,0,,12,1489,5087,0,5081,19,74,3390,240,0,6004,3207,,6143,25405,26401,28.84,56.37
278,0,0,3638,1144,273,0,0,0,,0,1546,6545,0,5081,19,76,1856,236,0,6061,1864,,6034,26668,27352,31.55,55.29
277,0,0,4009,1251,274,0,0,0,,0,1627,8229,0,5083,20,74,946,251,0,6742,1114,,6660,29340,29634,33.15,49.47
283,0,0,3990,1248,284,0,0,0,,0,1582,7433,0,5084,12,76,742,249,0,7248,768,,7345,28342,28479,28.84,45.52
288,0,0,4026,1264,281,0,0,0,,167,1521,5630,0,5084,12,72,732,249,0,7361,693,,7452,25930,26009,22.08,45.33
336,0,0,4886,2095,310,0,0,0,,201,1393,2376,0,6076,10,90,752,279,0,4272,683,,4319,25488,25288,40,45.24
326,0,0,4643,2085,304,0,0,0,,227,1366,1927,0,6078,10,89,748,286,0,4109,680,,4106,23990,23820,37.19,39.56
321,0,0,4582,2000,292,0,0,0,,330,1361,1386,0,6078,12,91,749,284,0,3932,657,,3950,22976,22884,35.69,35.14
322,0,0,4480,2015,288,0,0,0,,519,1364,1492,0,6080,14,91,747,283,0,3479,662,,3575,22656,22467,35.01,36.24
322,0,0,4554,1988,292,0,0,0,,521,1350,1610,0,6081,16,86,743,286,0,2984,668,,3112,22552,22310,35.01,36.19
320,0,0,4619,2072,296,0,0,0,,280,1354,1827,0,6082,19,87,701,287,0,2590,656,,2682,22923,22664,35.94,36.17
325,0,0,4821,2286,301,0,0,0,,164,1338,2372,0,6082,25,90,532,284,0,2382,526,,2385,24443,24098,40,36.39
331,0,0,5211,2441,305,0,0,0,,0,1378,4005,0,6080,28,89,556,283,0,2160,593,,2196,26951,26582,40.69,33.84
334,0,0,5313,2525,304,0,0,0,,0,1441,5725,0,6080,29,90,1449,278,0,1873,1470,,1938,29049,28821,41,35.87
338,0,0,4916,2588,295,0,0,0,,0,1454,5950,0,6071,31,91,3606,277,0,1404,3440,,1592,30354,30057,40.5,42.32
336,0,0,4789,2557,295,0,0,0,,0,1485,6075,0,6053,34,91,4697,275,0,1215,4262,,1206,31068,30729,41.01,43.25
335,0,0,5019,2700,297,0,0,0,,0,1585,7567,0,6048,37,89,5094,272,0,1146,4649,,1154,31375,31377,41,43.07
334,0,0,5155,2777,296,0,0,0,,0,1592,7215,0,6043,40,87,5276,262,0,1172,5123,,1186,31827,31936,41.01,35.78
334,0,0,5116,2651,304,0,0,0,,6,1567,6519,0,6064,42,89,5371,241,0,1273,5342,,1266,31830,31904,41.5,36.87
333,0,0,5023,2516,315,0,0,0,,0,1562,5857,0,6069,44,88,5289,246,0,1336,5377,,1385,30813,30990,41,32.72
337,0,0,5027,2658,313,0,0,0,,0,1553,5196,0,6070,48,88,4894,246,0,1642,5100,,1578,30291,30413,40.6,28.87
333,0,0,5032,2706,314,0,0,0,,0,1452,5460,0,6069,51,93,4230,248,0,1883,4632,,1925,30198,30275,40.5,27.02
323,0,0,5104,2807,313,0,0,0,,0,1458,6044,0,6065,53,93,3530,247,0,2034,4023,,2047,30305,30481,41.5,27.97
325,0,0,5084,2921,315,0,0,0,,0,1440,5834,0,6064,55,92,2804,249,0,2167,3173,,2209,30119,30170,41.5,32.13
327,0,0,5220,2955,317,0,0,0,,0,1467,5870,0,6069,56,94,1937,248,0,2261,2165,,2309,29827,29786,41.5,36.3
327,0,0,5383,2983,317,0,0,0,,0,1472,6548,0,6071,55,95,1169,252,0,2254,1171,,2239,29932,29919,42.72,38.64
331,0,0,5470,3018,310,0,0,0,,0,1585,7418,0,6072,58,95,667,257,0,2253,649,,2283,30123,30529,42.7,38.87
333,0,0,5681,3053,313,0,0,0,,0,1569,6545,0,6074,59,94,629,255,0,2152,516,,2193,29525,29783,41.5,32.49
329,0,0,5570,2994,318,0,0,0,,2,1450,4940,0,6076,58,96,603,255,0,2131,434,,2126,27191,27365,37.69,30.42
290,297,0,5165,4554,263,0,0,0,,339,960,1778,0,6962,49,90,656,258,0,4783,619,,4847,28325,27885,43,24.01
286,110,0,4843,4375,261,0,0,0,,175,959,1642,0,6963,49,87,600,259,0,4256,598,,4395,26653,26316,40,20.97
285,0,0,4090,4121,260,0,0,0,,141,929,877,0,6964,49,80,570,257,0,3882,564,,3912,25252,24961,36.07,18.83
297,0,0,4081,3851,257,0,0,0,,166,946,962,0,6968,49,77,566,256,0,3492,525,,3532,24346,24127,36,18.14
327,0,0,4383,3540,257,0,0,0,,612,911,952,0,6972,49,78,556,252,0,3282,520,,3263,23877,23589,35.38,16.24
341,0,0,4674,3419,249,0,0,0,,1027,904,857,0,6978,49,79,527,250,0,3159,462,,3174,23453,23295,32.35,16.15
342,0,0,4750,3408,243,0,0,0,,1188,897,937,0,6979,49,80,440,257,0,3022,421,,3078,23086,23013,31.92,15.77
345,0,0,4879,3452,236,0,0,0,,1153,894,962,0,6980,49,79,469,261,0,2897,548,,2907,23149,23415,31.92,16.13
347,0,0,4643,4001,225,0,0,0,,115,909,1609,0,6978,49,86,1096,261,0,2587,1272,,2625,24997,25141,35.92,18.52
353,0,0,4366,4289,220,0,0,0,,0,925,2188,0,6976,49,92,2864,256,0,2427,2861,,2401,27693,27368,37.97,22.76
352,0,0,4511,4553,223,0,0,0,,49,972,2435,0,6975,49,95,4176,256,0,2261,4101,,2282,29684,29198,43.49,25.26
347,0,0,4323,4534,223,0,0,0,,11,984,3219,0,6969,49,93,4774,255,0,2267,4656,,2229,30436,30033,42.42,25
341,0,0,4346,4580,207,0,0,0,,0,1050,3784,0,6969,49,90,5070,254,0,2365,5067,,2354,30867,30647,44.39,25.61
338,0,0,4110,4541,198,0,0,0,,0,991,3679,0,6965,49,92,5223,260,0,2430,5190,,2467,31349,31060,47.1,23.16
326,0,0,4034,4490,192,0,0,0,,0,997,3488,0,6960,49,94,5241,258,0,2678,5226,,2639,30853,30723,45.69,21.38
321,0,0,4129,4563,187,0,0,0,,0,985,2362,0,6958,49,91,5114,257,0,3038,5158,,3026,29714,29880,47.1,21.74
324,0,0,4136,4544,187,0,0,0,,3,948,1649,0,6950,49,92,4872,256,0,3500,4925,,3501,29042,29177,43.76,27.27
331,0,0,3994,4496,187,0,0,0,,87,929,1347,0,6948,49,93,4499,256,0,4212,4556,,4064,28760,28888,41.1,28.81
340,0,0,3828,4361,188,0,0,0,,97,927,1271,0,6942,49,93,3917,259,0,4990,3919,,4971,28726,28796,38.67,36.12
338,0,0,3771,4338,199,0,0,0,,141,945,1211,0,6942,49,91,3177,259,0,5822,3075,,5742,28771,28803,37,38.54
340,0,0,3971,4414,213,0,0,0,,152,961,1363,0,6956,50,90,2140,262,0,6326,1913,,6314,28831,28937,39,56.84
343,0,0,4184,4488,211,0,0,0,,89,995,2205,0,6962,49,90,1073,266,0,6367,1087,,6444,28864,29258,39,43.7
343,0,0,4366,4465,211,0,0,0,,0,972,2197,0,6964,49,89,735,266,0,6606,710,,6486,29136,29388,38.14,37.36
342,0,0,4386,4028,220,0,0,0,,234,941,1122,0,6965,50,91,671,265,0,7156,599,,6883,27874,27810,36.32,33.27
379,846,0,4679,5488,299,0,0,0,,0,772,788,0,6950,57,84,662,323,0,4814,626,,4832,28320,28038,40,33.59
381,665,0,4242,4998,292,0,0,0,,43,729,624,0,6947,57,86,660,324,0,4639,625,,4622,26428,26036,37.63,27.31
380,572,0,3883,4557,280,0,0,0,,231,690,525,0,6944,57,83,662,317,0,4370,625,,4371,25118,24786,35.52,22.77
378,559,0,3966,4379,276,0,0,0,,392,675,520,0,6945,58,84,662,309,0,4076,621,,4071,24432,24094,35.52,21.68
388,592,0,4041,4461,272,0,0,0,,393,671,599,0,6949,58,85,661,311,0,3547,606,,3744,24150,23828,35.52,20.07
391,586,0,3996,4687,277,0,0,0,,195,671,513,0,6963,58,82,641,322,0,3128,568,,3188,24475,24081,35.52,24.2
395,690,0,4500,5332,271,0,0,0,,55,705,788,0,6969,58,82,466,317,0,2938,440,,2920,26113,25635,37.63,31.04
395,866,0,5068,5787,278,0,0,0,,2,733,1060,0,6972,57,83,351,317,0,2644,392,,2718,27868,27400,41.2,40.75
395,907,0,5982,5884,284,0,0,0,,0,785,1941,0,6973,57,84,844,316,0,2189,989,,2293,29920,29837,45,44.89
397,912,0,6445,6157,286,0,0,0,,0,847,2868,0,6970,58,89,2443,304,0,1833,2511,,1785,31580,32205,46.84,44.92
397,917,0,6587,6183,288,0,0,0,,0,854,3350,0,6960,58,87,4130,297,0,1732,4012,,1694,33175,33807,45.94,46.45
397,916,0,6535,6178,283,0,0,0,,0,879,4120,0,6961,58,91,4724,294,0,1771,4698,,1723,34203,34850,45.1,46.39
396,915,0,6731,6190,276,0,0,0,,0,993,4372,0,6956,58,93,5019,298,0,1935,5223,,1878,35284,35827,46.03,46.52
392,910,0,6668,6201,278,0,0,0,,0,1003,4589,0,6949,57,93,5168,301,0,2033,5304,,2092,35956,36416,47.01,44.84
389,908,0,6579,6160,283,0,0,0,,0,1000,4173,0,6948,57,87,5212,304,0,2171,5250,,2183,35472,35967,46.19,44.59
385,925,0,6722,5774,283,0,0,0,,0,1001,4030,0,6946,56,80,5126,294,0,2339,5130,,2360,34835,35236,45,44.54
377,915,0,6821,5685,282,0,0,0,,0,963,4193,0,6934,57,78,4684,298,0,2400,4893,,2451,34765,34881,45,44.55
377,914,0,6928,5713,282,0,0,0,,0,826,4061,0,6925,55,78,4304,297,0,2607,4506,,2554,34744,34801,45,45.85
383,914,0,6848,5695,282,0,0,0,,0,799,3523,0,6932,55,84,3966,295,0,3033,3932,,2986,34275,34515,44.31,47.95
384,914,0,7098,5419,286,0,0,0,,0,795,2980,0,6948,55,83,3122,298,0,3383,3202,,3457,33530,33785,44.5,49.86
386,913,0,7310,5399,292,0,0,0,,0,790,2936,0,6957,55,81,1766,326,0,3602,1993,,3678,33032,33184,44.32,51.22
390,914,0,7304,5399,312,0,0,0,,0,829,3721,0,6964,55,81,842,336,0,4092,988,,3882,33580,33430,46.89,47.05
390,915,0,7002,5268,322,0,0,0,,0,833,3536,0,6969,55,77,662,337,0,4414,687,,4383,32596,32904,46,39.18
381,924,0,6221,5052,322,0,0,0,,0,775,2684,0,6955,55,79,649,333,0,4443,640,,4476,30440,30617,40.69,35.8
378,965,0,5541,6728,310,0,0,0,,0,675,2061,0,6965,54,85,529,322,0,2592,465,,2658,28712,28610,45.02,30.51
371,974,0,5443,6631,300,0,0,0,,0,673,2051,0,6966,54,86,393,330,0,2201,374,,2330,26854,26905,44,25.06
370,978,0,5562,6648,298,0,0,0,,0,661,1264,0,6968,55,84,236,330,0,1880,246,,1997,25556,25851,43.35,20.79
368,993,0,5458,6649,300,0,0,0,,0,658,1077,0,6971,55,82,112,329,0,1656,158,,1740,24985,25288,42.8,15.93
376,985,0,5256,6606,299,0,0,0,,52,652,1038,0,6973,55,81,65,316,0,1662,65,,1650,24712,25033,42.65,15.85
375,995,0,5264,6655,304,0,0,0,,6,658,1072,0,6976,55,81,64,316,0,1640,42,,1630,24947,25246,43.6,20.18
376,983,0,5281,6766,301,0,0,0,,0,648,2066,0,6975,55,83,66,310,0,1721,40,,1706,26640,27012,46,26.1
374,994,0,5850,6855,291,0,0,0,,0,646,2490,0,6976,56,87,89,303,0,1535,81,,1621,29011,29358,46.69,34.92
378,991,0,6408,6917,294,0,0,0,,0,671,2693,0,6976,59,91,404,305,0,1224,467,,1431,30837,30932,47,39.61
377,993,0,6588,6942,294,0,0,0,,0,811,3308,0,6976,63,94,1487,305,0,1128,1469,,1074,32937,32943,47.5,38.66
369,996,0,6451,6913,301,0,0,0,,0,710,3300,0,6971,64,95,3549,306,0,1339,3334,,1188,34556,34502,47.19,36.83
368,988,0,6373,6892,307,0,0,0,,0,715,3649,0,6965,60,93,4575,307,0,1637,4396,,1491,35495,35621,46.89,38.19
372,977,0,6604,6897,310,0,0,0,,1,831,3964,0,6949,58,89,4956,315,0,1770,4879,,1746,36549,36667,47.19,37.2
373,995,0,6827,6670,309,0,0,0,,6,808,4076,0,6936,57,87,5104,318,0,1932,5151,,1889,37027,37258,47.19,37.7
371,997,0,6770,6385,307,0,0,0,,0,796,3967,0,6933,57,88,5093,321,0,2128,5051,,2112,36168,36487,46.2,36.54
380,997,0,6888,6496,306,0,0,0,,20,683,3951,0,6932,57,87,4921,322,0,1990,4879,,2162,35366,35772,45.76,36.14
379,993,0,6969,6737,305,0,0,0,,21,686,3691,0,6932,55,87,4662,319,0,2027,4578,,2040,35373,35676,45.69,36.42
379,972,0,6834,6833,303,0,0,0,,0,661,3596,0,6943,56,87,4243,316,0,2333,4090,,2294,35284,35593,45.68,36.18
379,678,0,6762,6858,316,0,0,0,,0,664,3375,0,6944,57,87,3470,317,0,2710,3278,,2692,34877,34990,45.5,41.71
381,657,0,6763,6862,327,0,0,0,,0,662,3345,0,6947,57,86,2225,318,0,2942,2294,,2987,34128,34086,45.51,45.12
385,661,0,6641,6823,328,0,0,0,,0,669,3303,0,6950,56,87,1065,317,0,3071,1118,,3016,33855,33730,46.69,41.17
387,660,0,6666,6685,329,0,0,0,,0,731,3505,0,6952,57,88,695,318,0,3282,594,,3200,34821,34570,47.19,35.96
383,662,0,6564,6505,331,0,0,0,,0,661,2890,0,6953,57,86,639,318,0,3297,563,,3453,32323,32028,45.59,33.14
384,641,0,6372,6276,328,0,0,0,,0,644,1995,0,6956,57,86,606,317,0,3450,502,,3413,30224,29816,43.1,33.28
364,614,0,4405,4897,235,0,0,0,,0,379,905,0,6993,52,83,160,316,0,2439,203,,2450,23481,23532,43.5,25.69
365,593,0,3958,4381,235,0,0,0,,0,378,593,0,6998,51,79,124,315,0,2449,104,,2403,22224,22225,40.51,21.51
364,500,0,3767,3723,235,0,0,0,,86,384,577,0,7002,52,78,69,314,0,2244,36,,2353,21322,21183,38.35,21.11
364,399,0,4056,3320,235,0,0,0,,386,389,791,0,7001,52,79,65,316,0,1911,27,,1995,20622,20662,37.9,21.36
363,406,0,4013,3308,235,0,0,0,,377,389,494,0,7001,51,80,66,317,0,1888,27,,1813,20333,20365,37.9,21.54
366,428,0,3872,3537,235,0,0,0,,580,390,500,0,7002,50,79,65,318,0,1833,27,,1839,20265,20176,37.9,23.84
358,384,0,3910,3717,235,0,0,0,,410,378,342,0,7005,49,80,65,318,0,1778,27,,1773,20461,20339,38.35,29.41
362,495,0,3762,3901,235,0,0,0,,401,379,492,0,7004,50,79,73,321,0,1701,33,,1731,20909,20899,40.51,36.17
365,522,0,3651,3786,231,0,0,0,,400,384,834,0,7007,50,79,156,320,0,1525,231,,1554,20905,20909,40.37,40.43
367,598,0,3859,4250,231,0,0,0,,385,395,1259,0,7010,50,84,973,319,0,1127,974,,1249,22174,22440,46.07,41.12
365,593,0,3763,4412,231,0,0,0,,63,398,1252,0,7010,50,83,2469,321,0,725,2216,,843,23465,23991,47.01,42.61
361,585,0,3915,4556,233,0,0,0,,179,407,1123,0,7007,49,90,3781,323,0,699,3647,,606,24086,24650,46.69,42.11
360,534,0,3922,4408,234,0,0,0,,178,411,941,0,7005,49,89,4401,319,0,859,4335,,770,24529,25065,46.69,40.48
361,552,0,3813,4464,228,0,0,0,,92,400,776,0,7002,50,88,4698,318,0,1133,4765,,1006,25050,25469,46.69,36.34
361,531,0,3825,4356,217,0,0,0,,196,396,571,0,6996,49,81,4748,317,0,1333,4875,,1342,24973,25254,44.78,36.08
361,491,0,3469,3857,234,0,0,0,,406,393,656,0,6993,49,79,4691,320,0,1541,4752,,1547,23993,24097,39.35,36.04
363,510,0,3681,3288,222,0,0,0,,651,397,613,0,6992,51,81,4435,318,0,1726,4390,,1715,23434,23607,37.9,37.15
357,529,0,3829,3227,232,0,0,0,,136,396,711,0,6992,51,77,3967,315,0,1886,3798,,1852,23246,23501,37.9,40.95
355,551,0,4074,3689,234,0,0,0,,100,400,852,0,6991,52,77,3044,315,0,2039,2829,,2041,23508,23704,41.46,46.92
362,591,0,4605,4110,234,0,0,0,,31,405,2137,0,6992,51,76,1372,316,0,2031,1606,,2149,24526,24553,49.35,52.31
364,604,0,4926,4200,234,0,0,0,,0,432,3238,0,6994,51,78,687,319,0,2118,830,,2123,27367,27546,53.48,49.68
363,605,0,5091,4218,234,0,0,0,,0,431,3851,0,6995,52,78,553,316,0,2063,495,,2066,28012,28144,54.69,43.78
364,594,0,4992,4200,234,0,0,0,,0,425,2901,0,7001,51,76,471,314,0,1945,370,,2000,26659,26664,52.44,40.21
362,606,0,4727,4226,234,0,0,0,,0,418,1944,0,7003,50,76,429,315,0,1743,358,,1850,24830,24895,50.69,36.93
317,550,0,4733,5450,284,0,0,0,,777,423,892,0,6036,58,85,33,313,0,1348,14,,1306,21851,22274,56.23,30.46
341,547,0,4674,5425,280,0,0,0,,1030,380,477,0,6036,58,84,32,316,0,1481,15,,1412,20565,21129,49.49,27.92
345,575,0,4513,5007,280,0,0,0,,921,362,443,0,6036,59,84,23,317,0,1626,12,,1563,20157,20527,47.28,27.23
346,577,0,4567,5006,278,0,0,0,,993,362,584,0,6035,59,85,23,315,0,1670,12,,1676,20163,20369,46.9,26.7
346,581,0,4779,5213,273,0,0,0,,993,364,440,0,6036,59,85,23,318,0,1523,15,,1621,20271,20402,46.65,26.52
346,586,0,5233,5409,280,0,0,0,,959,361,347,0,6037,57,85,23,314,0,1433,9,,1468,20939,21093,46.94,28.35
346,605,0,6683,5692,285,0,0,0,,376,370,813,0,6036,57,86,18,310,0,1424,8,,1411,23646,23704,56.74,35.41
352,627,0,8925,5938,290,0,0,0,,17,380,2429,0,6036,56,87,30,307,0,1465,47,,1447,27381,27522,65.73,42.79
352,635,0,9693,5959,308,0,0,0,,0,396,3557,0,6036,58,88,390,312,0,1596,472,,1578,30349,29471,67.69,52.76
346,640,0,10201,6043,302,0,0,0,,0,408,3907,0,6037,59,89,1370,310,0,1449,1515,,1536,31687,30556,66.69,52.56
331,696,0,10349,6062,300,0,0,0,,0,408,3850,0,6033,59,90,2355,303,0,1184,2657,,1250,32195,31016,65.69,50.21
326,778,0,10027,6047,272,0,0,0,,0,427,3501,0,6033,59,89,3174,304,0,1210,3433,,1191,32530,31254,65.56,45.88
342,813,0,9717,6105,296,0,0,0,,0,460,2738,0,6036,57,89,3560,307,0,1236,3595,,1212,32980,31420,64.58,43.91
351,924,0,9498,6098,295,0,0,0,,0,475,2241,0,6034,57,90,3616,306,0,1374,3443,,1294,32576,31289,64.3,42.74
350,926,0,9242,6093,298,0,0,0,,0,473,2095,0,6031,58,93,3458,307,0,1513,3345,,1476,31135,30294,64.69,41.6
345,944,0,9464,6001,302,0,0,0,,0,479,2031,0,6029,58,91,3059,307,0,1653,2912,,1635,30510,29774,64.89,37.65
349,960,0,10272,6106,302,0,0,0,,0,474,2129,0,6028,58,96,2418,310,0,1575,2282,,1620,29996,29444,65.04,40.17
341,953,0,11047,6095,302,0,0,0,,0,521,3416,0,6012,59,94,1178,311,0,1287,1275,,1445,30110,29747,65.8,44.83
339,963,0,11987,6083,302,0,0,0,,0,539,4517,0,6013,59,93,318,313,0,1196,508,,1185,31924,31780,69.79,53.43
336,974,0,12158,6087,302,0,0,0,,0,549,5409,0,6026,58,94,129,318,0,1256,191,,1224,32680,32804,71.91,54.17
337,968,0,12190,6072,303,0,0,0,,0,550,5446,0,6031,59,92,63,320,0,1203,70,,1221,32671,32810,72.51,48.35
340,960,0,11779,6071,303,0,0,0,,0,546,3661,0,6028,59,92,26,320,0,1196,4,,1205,31255,31393,68.01,43.95
339,947,0,9800,6019,303,0,0,0,,0,511,2097,0,6027,59,92,25,319,0,1173,1,,1187,28519,28440,61.99,39.04
352,928,0,8397,5904,303,0,0,0,,64,461,898,0,6028,59,92,24,317,0,1244,2,,1245,26089,25972,57,35.63
359,895,0,8731,6945,280,0,0,0,,272,771,2492,0,5039,56,94,42,303,0,1780,3,,1778,27254,27297,69.28,30.25
361,898,0,7949,7034,279,0,0,0,,627,731,2159,0,5042,56,94,42,304,0,1872,1,,1829,25255,25421,66.6,28.45
361,898,0,7602,6932,275,0,0,0,,924,712,1654,0,5043,57,91,42,300,0,1981,17,,1923,24006,24260,62.48,26.48
363,895,0,7156,6868,273,0,0,0,,1026,724,652,0,5049,58,92,42,297,0,1934,7,,1949,23481,23644,55.73,25.9
357,896,0,7402,6863,273,0,0,0,,1046,707,521,0,5063,59,91,42,296,0,1873,8,,1873,23409,23527,55.23,23.08
